DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;
15/03/2042;0;0;chlorophyll;;;;510;02/04/2025;JLF;
20/03/2042;0;0;microNekton;;;;510;01/07/2025;JLF;
01/04/2042;0;0;current;;;;511;24/10/2024;JLF;
14/04/2042;0;0;compute_energy;;;;85;03/04/2025;JLF;
15/04/2042;0;0;chlorophyll;;;;512;02/04/2025;JLF;
20/04/2042;0;0;microNekton;;;;512;01/07/2025;JLF;
01/05/2042;0;0;current;;;;513;24/10/2024;JLF;
15/05/2042;0;0;chlorophyll;;;;514;02/04/2025;JLF;
20/05/2042;0;0;microNekton;;;;514;01/07/2025;JLF;
01/06/2042;0;0;current;;;;515;24/10/2024;JLF;
15/06/2042;0;0;chlorophyll;;;;516;02/04/2025;JLF;
20/06/2042;0;0;microNekton;;;;516;01/07/2025;JLF;
01/07/2042;0;0;current;;;;517;24/10/2024;JLF;
14/07/2042;0;0;compute_energy;;;;86;03/04/2025;JLF;
15/07/2042;0;0;chlorophyll;;;;518;02/04/2025;JLF;
20/07/2042;0;0;microNekton;;;;518;01/07/2025;JLF;
01/08/2042;0;0;current;;;;519;24/10/2024;JLF;
15/08/2042;0;0;chlorophyll;;;;520;02/04/2025;JLF;
20/08/2042;0;0;microNekton;;;;520;01/07/2025;JLF;
01/09/2042;0;0;current;;;;521;24/10/2024;JLF;
15/09/2042;0;0;chlorophyll;;;;522;02/04/2025;JLF;
20/09/2042;0;0;microNekton;;;;522;01/07/2025;JLF;
01/10/2042;0;0;current;;;;523;24/10/2024;JLF;
14/10/2042;0;0;compute_energy;;;;87;03/04/2025;JLF;
15/10/2042;0;0;chlorophyll;;;;524;02/04/2025;JLF;
20/10/2042;0;0;microNekton;;;;524;01/07/2025;JLF;
01/11/2042;0;0;current;;;;525;24/10/2024;JLF;
15/11/2042;0;0;chlorophyll;;;;526;02/04/2025;JLF;
20/11/2042;0;0;microNekton;;;;526;01/07/2025;JLF;
01/12/2042;0;0;current;;;;527;24/10/2024;JLF;
15/12/2042;0;0;chlorophyll;;;;528;02/04/2025;JLF;
20/12/2042;0;0;microNekton;;;;528;01/07/2025;JLF;
01/01/2043;0;0;current;;;;529;24/10/2024;JLF;
14/01/2043;0;0;compute_energy;;;;88;03/04/2025;JLF;
15/01/2043;0;0;chlorophyll;;;;530;02/04/2025;JLF;
20/01/2043;0;0;microNekton;;;;530;01/07/2025;JLF;
01/02/2043;0;0;current;;;;531;24/10/2024;JLF;
15/02/2043;0;0;chlorophyll;;;;532;02/04/2025;JLF;
20/02/2043;0;0;microNekton;;;;532;01/07/2025;JLF;
01/03/2043;0;0;current;;;;533;24/10/2024;JLF;
15/03/2043;0;0;chlorophyll;;;;534;02/04/2025;JLF;
20/03/2043;0;0;microNekton;;;;534;01/07/2025;JLF;
01/04/2043;0;0;current;;;;535;24/10/2024;JLF;
14/04/2043;0;0;compute_energy;;;;89;03/04/2025;JLF;
15/04/2043;0;0;chlorophyll;;;;536;02/04/2025;JLF;
20/04/2043;0;0;microNekton;;;;536;01/07/2025;JLF;
01/05/2043;0;0;current;;;;537;24/10/2024;JLF;
15/05/2043;0;0;chlorophyll;;;;538;02/04/2025;JLF;
20/05/2043;0;0;microNekton;;;;538;01/07/2025;JLF;
01/06/2043;0;0;current;;;;539;24/10/2024;JLF;
15/06/2043;0;0;chlorophyll;;;;540;02/04/2025;JLF;
20/06/2043;0;0;microNekton;;;;540;01/07/2025;JLF;
01/07/2043;0;0;current;;;;541;24/10/2024;JLF;
14/07/2043;0;0;compute_energy;;;;90;03/04/2025;JLF;
15/07/2043;0;0;chlorophyll;;;;542;02/04/2025;JLF;
20/07/2043;0;0;microNekton;;;;542;01/07/2025;JLF;
01/08/2043;0;0;current;;;;543;24/10/2024;JLF;
15/08/2043;0;0;chlorophyll;;;;544;02/04/2025;JLF;
20/08/2043;0;0;microNekton;;;;544;01/07/2025;JLF;
01/09/2043;0;0;current;;;;545;24/10/2024;JLF;
15/09/2043;0;0;chlorophyll;;;;546;02/04/2025;JLF;
20/09/2043;0;0;microNekton;;;;546;01/07/2025;JLF;
01/10/2043;0;0;current;;;;547;24/10/2024;JLF;
14/10/2043;0;0;compute_energy;;;;91;03/04/2025;JLF;
15/10/2043;0;0;chlorophyll;;;;548;02/04/2025;JLF;
20/10/2043;0;0;microNekton;;;;548;01/07/2025;JLF;
01/11/2043;0;0;current;;;;549;24/10/2024;JLF;
15/11/2043;0;0;chlorophyll;;;;550;02/04/2025;JLF;
20/11/2043;0;0;microNekton;;;;550;01/07/2025;JLF;
01/12/2043;0;0;current;;;;551;24/10/2024;JLF;
15/12/2043;0;0;chlorophyll;;;;552;02/04/2025;JLF;
20/12/2043;0;0;microNekton;;;;552;01/07/2025;JLF;
01/01/2044;0;0;current;;;;553;24/10/2024;JLF;
14/01/2044;0;0;compute_energy;;;;92;03/04/2025;JLF;
15/01/2044;0;0;chlorophyll;;;;554;02/04/2025;JLF;
20/01/2044;0;0;microNekton;;;;554;01/07/2025;JLF;
01/02/2044;0;0;current;;;;555;24/10/2024;JLF;
15/02/2044;0;0;chlorophyll;;;;556;02/04/2025;JLF;
20/02/2044;0;0;microNekton;;;;556;01/07/2025;JLF;
01/03/2044;0;0;current;;;;557;24/10/2024;JLF;
15/03/2044;0;0;chlorophyll;;;;558;02/04/2025;JLF;
20/03/2044;0;0;microNekton;;;;558;01/07/2025;JLF;
01/04/2044;0;0;current;;;;559;24/10/2024;JLF;
14/04/2044;0;0;compute_energy;;;;93;03/04/2025;JLF;
15/04/2044;0;0;chlorophyll;;;;560;02/04/2025;JLF;
20/04/2044;0;0;microNekton;;;;560;01/07/2025;JLF;
01/05/2044;0;0;current;;;;561;24/10/2024;JLF;
15/05/2044;0;0;chlorophyll;;;;562;02/04/2025;JLF;
20/05/2044;0;0;microNekton;;;;562;01/07/2025;JLF;
01/06/2044;0;0;current;;;;563;24/10/2024;JLF;
15/06/2044;0;0;chlorophyll;;;;564;02/04/2025;JLF;
20/06/2044;0;0;microNekton;;;;564;01/07/2025;JLF;
01/07/2044;0;0;current;;;;565;24/10/2024;JLF;
14/07/2044;0;0;compute_energy;;;;94;03/04/2025;JLF;
15/07/2044;0;0;chlorophyll;;;;566;02/04/2025;JLF;
20/07/2044;0;0;microNekton;;;;566;01/07/2025;JLF;
01/08/2044;0;0;current;;;;567;24/10/2024;JLF;
15/08/2044;0;0;chlorophyll;;;;568;02/04/2025;JLF;
20/08/2044;0;0;microNekton;;;;568;01/07/2025;JLF;
01/09/2044;0;0;current;;;;569;24/10/2024;JLF;
15/09/2044;0;0;chlorophyll;;;;570;02/04/2025;JLF;
20/09/2044;0;0;microNekton;;;;570;01/07/2025;JLF;
01/10/2044;0;0;current;;;;571;24/10/2024;JLF;
14/10/2044;0;0;compute_energy;;;;95;03/04/2025;JLF;
15/10/2044;0;0;chlorophyll;;;;572;02/04/2025;JLF;
20/10/2044;0;0;microNekton;;;;572;01/07/2025;JLF;
01/11/2044;0;0;current;;;;573;24/10/2024;JLF;
15/11/2044;0;0;chlorophyll;;;;574;02/04/2025;JLF;
20/11/2044;0;0;microNekton;;;;574;01/07/2025;JLF;
01/12/2044;0;0;current;;;;575;24/10/2024;JLF;
15/12/2044;0;0;chlorophyll;;;;576;02/04/2025;JLF;
20/12/2044;0;0;microNekton;;;;576;01/07/2025;JLF;
01/01/2045;0;0;current;;;;577;24/10/2024;JLF;
14/01/2045;0;0;compute_energy;;;;96;03/04/2025;JLF;
15/01/2045;0;0;chlorophyll;;;;578;02/04/2025;JLF;
20/01/2045;0;0;microNekton;;;;578;01/07/2025;JLF;
01/02/2045;0;0;current;;;;579;24/10/2024;JLF;
15/02/2045;0;0;chlorophyll;;;;580;02/04/2025;JLF;
20/02/2045;0;0;microNekton;;;;580;01/07/2025;JLF;
01/03/2045;0;0;current;;;;581;24/10/2024;JLF;
15/03/2045;0;0;chlorophyll;;;;582;02/04/2025;JLF;
20/03/2045;0;0;microNekton;;;;582;01/07/2025;JLF;
01/04/2045;0;0;current;;;;583;24/10/2024;JLF;
14/04/2045;0;0;compute_energy;;;;97;03/04/2025;JLF;
15/04/2045;0;0;chlorophyll;;;;584;02/04/2025;JLF;
20/04/2045;0;0;microNekton;;;;584;01/07/2025;JLF;
01/05/2045;0;0;current;;;;585;24/10/2024;JLF;
15/05/2045;0;0;chlorophyll;;;;586;02/04/2025;JLF;
20/05/2045;0;0;microNekton;;;;586;01/07/2025;JLF;
01/06/2045;0;0;current;;;;587;24/10/2024;JLF;
15/06/2045;0;0;chlorophyll;;;;588;02/04/2025;JLF;
20/06/2045;0;0;microNekton;;;;588;01/07/2025;JLF;
01/07/2045;0;0;current;;;;589;24/10/2024;JLF;
14/07/2045;0;0;compute_energy;;;;98;03/04/2025;JLF;
15/07/2045;0;0;chlorophyll;;;;590;02/04/2025;JLF;
20/07/2045;0;0;microNekton;;;;590;01/07/2025;JLF;
01/08/2045;0;0;current;;;;591;24/10/2024;JLF;
15/08/2045;0;0;chlorophyll;;;;592;02/04/2025;JLF;
20/08/2045;0;0;microNekton;;;;592;01/07/2025;JLF;
01/09/2045;0;0;current;;;;593;24/10/2024;JLF;
15/09/2045;0;0;chlorophyll;;;;594;02/04/2025;JLF;
20/09/2045;0;0;microNekton;;;;594;01/07/2025;JLF;
01/10/2045;0;0;current;;;;595;24/10/2024;JLF;
14/10/2045;0;0;compute_energy;;;;99;03/04/2025;JLF;
15/10/2045;0;0;chlorophyll;;;;596;02/04/2025;JLF;
20/10/2045;0;0;microNekton;;;;596;01/07/2025;JLF;
01/11/2045;0;0;current;;;;597;24/10/2024;JLF;
15/11/2045;0;0;chlorophyll;;;;598;02/04/2025;JLF;
20/11/2045;0;0;microNekton;;;;598;01/07/2025;JLF;
01/12/2045;0;0;current;;;;599;24/10/2024;JLF;
15/12/2045;0;0;chlorophyll;;;;600;02/04/2025;JLF;
20/12/2045;0;0;microNekton;;;;600;01/07/2025;JLF;
01/01/2046;0;0;current;;;;601;24/10/2024;JLF;
14/01/2046;0;0;compute_energy;;;;100;03/04/2025;JLF;
15/01/2046;0;0;chlorophyll;;;;602;02/04/2025;JLF;
20/01/2046;0;0;microNekton;;;;602;01/07/2025;JLF;
01/02/2046;0;0;current;;;;603;24/10/2024;JLF;
15/02/2046;0;0;chlorophyll;;;;604;02/04/2025;JLF;
20/02/2046;0;0;microNekton;;;;604;01/07/2025;JLF;
01/03/2046;0;0;current;;;;605;24/10/2024;JLF;
15/03/2046;0;0;chlorophyll;;;;606;02/04/2025;JLF;
20/03/2046;0;0;microNekton;;;;606;01/07/2025;JLF;
01/04/2046;0;0;current;;;;607;24/10/2024;JLF;
14/04/2046;0;0;compute_energy;;;;101;03/04/2025;JLF;
15/04/2046;0;0;chlorophyll;;;;608;02/04/2025;JLF;
20/04/2046;0;0;microNekton;;;;608;01/07/2025;JLF;
01/05/2046;0;0;current;;;;609;24/10/2024;JLF;
15/05/2046;0;0;chlorophyll;;;;610;02/04/2025;JLF;
20/05/2046;0;0;microNekton;;;;610;01/07/2025;JLF;
01/06/2046;0;0;current;;;;611;24/10/2024;JLF;
15/06/2046;0;0;chlorophyll;;;;612;02/04/2025;JLF;
20/06/2046;0;0;microNekton;;;;612;01/07/2025;JLF;
01/07/2046;0;0;current;;;;613;24/10/2024;JLF;
14/07/2046;0;0;compute_energy;;;;102;03/04/2025;JLF;
15/07/2046;0;0;chlorophyll;;;;614;02/04/2025;JLF;
20/07/2046;0;0;microNekton;;;;614;01/07/2025;JLF;
01/08/2046;0;0;current;;;;615;24/10/2024;JLF;
15/08/2046;0;0;chlorophyll;;;;616;02/04/2025;JLF;
20/08/2046;0;0;microNekton;;;;616;01/07/2025;JLF;
01/09/2046;0;0;current;;;;617;24/10/2024;JLF;
15/09/2046;0;0;chlorophyll;;;;618;02/04/2025;JLF;
20/09/2046;0;0;microNekton;;;;618;01/07/2025;JLF;
01/10/2046;0;0;current;;;;619;24/10/2024;JLF;
14/10/2046;0;0;compute_energy;;;;103;03/04/2025;JLF;
15/10/2046;0;0;chlorophyll;;;;620;02/04/2025;JLF;
20/10/2046;0;0;microNekton;;;;620;01/07/2025;JLF;
01/11/2046;0;0;current;;;;621;24/10/2024;JLF;
15/11/2046;0;0;chlorophyll;;;;622;02/04/2025;JLF;
20/11/2046;0;0;microNekton;;;;622;01/07/2025;JLF;
01/12/2046;0;0;current;;;;623;24/10/2024;JLF;
15/12/2046;0;0;chlorophyll;;;;624;02/04/2025;JLF;
20/12/2046;0;0;microNekton;;;;624;01/07/2025;JLF;
01/01/2047;0;0;current;;;;625;24/10/2024;JLF;
14/01/2047;0;0;compute_energy;;;;104;03/04/2025;JLF;
15/01/2047;0;0;chlorophyll;;;;626;02/04/2025;JLF;
20/01/2047;0;0;microNekton;;;;626;01/07/2025;JLF;
01/02/2047;0;0;current;;;;627;24/10/2024;JLF;
15/02/2047;0;0;chlorophyll;;;;628;02/04/2025;JLF;
20/02/2047;0;0;microNekton;;;;628;01/07/2025;JLF;
01/03/2047;0;0;current;;;;629;24/10/2024;JLF;
15/03/2047;0;0;chlorophyll;;;;630;02/04/2025;JLF;
20/03/2047;0;0;microNekton;;;;630;01/07/2025;JLF;
01/04/2047;0;0;current;;;;631;24/10/2024;JLF;
14/04/2047;0;0;compute_energy;;;;105;03/04/2025;JLF;
15/04/2047;0;0;chlorophyll;;;;632;02/04/2025;JLF;
20/04/2047;0;0;microNekton;;;;632;01/07/2025;JLF;
01/05/2047;0;0;current;;;;633;24/10/2024;JLF;
15/05/2047;0;0;chlorophyll;;;;634;02/04/2025;JLF;
20/05/2047;0;0;microNekton;;;;634;01/07/2025;JLF;
01/06/2047;0;0;current;;;;635;24/10/2024;JLF;
15/06/2047;0;0;chlorophyll;;;;636;02/04/2025;JLF;
20/06/2047;0;0;microNekton;;;;636;01/07/2025;JLF;
01/07/2047;0;0;current;;;;637;24/10/2024;JLF;
14/07/2047;0;0;compute_energy;;;;106;03/04/2025;JLF;
15/07/2047;0;0;chlorophyll;;;;638;02/04/2025;JLF;
20/07/2047;0;0;microNekton;;;;638;01/07/2025;JLF;
01/08/2047;0;0;current;;;;639;24/10/2024;JLF;
15/08/2047;0;0;chlorophyll;;;;640;02/04/2025;JLF;
20/08/2047;0;0;microNekton;;;;640;01/07/2025;JLF;
01/09/2047;0;0;current;;;;641;24/10/2024;JLF;
15/09/2047;0;0;chlorophyll;;;;642;02/04/2025;JLF;
20/09/2047;0;0;microNekton;;;;642;01/07/2025;JLF;
01/10/2047;0;0;current;;;;643;24/10/2024;JLF;
14/10/2047;0;0;compute_energy;;;;107;03/04/2025;JLF;
15/10/2047;0;0;chlorophyll;;;;644;02/04/2025;JLF;
20/10/2047;0;0;microNekton;;;;644;01/07/2025;JLF;
01/11/2047;0;0;current;;;;645;24/10/2024;JLF;
15/11/2047;0;0;chlorophyll;;;;646;02/04/2025;JLF;
20/11/2047;0;0;microNekton;;;;646;01/07/2025;JLF;
01/12/2047;0;0;current;;;;647;24/10/2024;JLF;
15/12/2047;0;0;chlorophyll;;;;648;02/04/2025;JLF;
20/12/2047;0;0;microNekton;;;;648;01/07/2025;JLF;
01/01/2048;0;0;current;;;;649;24/10/2024;JLF;
14/01/2048;0;0;compute_energy;;;;108;03/04/2025;JLF;
15/01/2048;0;0;chlorophyll;;;;650;02/04/2025;JLF;
20/01/2048;0;0;microNekton;;;;650;01/07/2025;JLF;
01/02/2048;0;0;current;;;;651;24/10/2024;JLF;
15/02/2048;0;0;chlorophyll;;;;652;02/04/2025;JLF;
20/02/2048;0;0;microNekton;;;;652;01/07/2025;JLF;
01/03/2048;0;0;current;;;;653;24/10/2024;JLF;
15/03/2048;0;0;chlorophyll;;;;654;02/04/2025;JLF;
20/03/2048;0;0;microNekton;;;;654;01/07/2025;JLF;
01/04/2048;0;0;current;;;;655;24/10/2024;JLF;
14/04/2048;0;0;compute_energy;;;;109;03/04/2025;JLF;
15/04/2048;0;0;chlorophyll;;;;656;02/04/2025;JLF;
20/04/2048;0;0;microNekton;;;;656;01/07/2025;JLF;
01/05/2048;0;0;current;;;;657;24/10/2024;JLF;
15/05/2048;0;0;chlorophyll;;;;658;02/04/2025;JLF;
20/05/2048;0;0;microNekton;;;;658;01/07/2025;JLF;
01/06/2048;0;0;current;;;;659;24/10/2024;JLF;
15/06/2048;0;0;chlorophyll;;;;660;02/04/2025;JLF;
20/06/2048;0;0;microNekton;;;;660;01/07/2025;JLF;
01/07/2048;0;0;current;;;;661;24/10/2024;JLF;
14/07/2048;0;0;compute_energy;;;;110;03/04/2025;JLF;
15/07/2048;0;0;chlorophyll;;;;662;02/04/2025;JLF;
20/07/2048;0;0;microNekton;;;;662;01/07/2025;JLF;
01/08/2048;0;0;current;;;;663;24/10/2024;JLF;
15/08/2048;0;0;chlorophyll;;;;664;02/04/2025;JLF;
20/08/2048;0;0;microNekton;;;;664;01/07/2025;JLF;
01/09/2048;0;0;current;;;;665;24/10/2024;JLF;
15/09/2048;0;0;chlorophyll;;;;666;02/04/2025;JLF;
20/09/2048;0;0;microNekton;;;;666;01/07/2025;JLF;
01/10/2048;0;0;current;;;;667;24/10/2024;JLF;
14/10/2048;0;0;compute_energy;;;;111;03/04/2025;JLF;
15/10/2048;0;0;chlorophyll;;;;668;02/04/2025;JLF;
20/10/2048;0;0;microNekton;;;;668;01/07/2025;JLF;
01/11/2048;0;0;current;;;;669;24/10/2024;JLF;
15/11/2048;0;0;chlorophyll;;;;670;02/04/2025;JLF;
20/11/2048;0;0;microNekton;;;;670;01/07/2025;JLF;
01/12/2048;0;0;current;;;;671;24/10/2024;JLF;
15/12/2048;0;0;chlorophyll;;;;672;02/04/2025;JLF;
20/12/2048;0;0;microNekton;;;;672;01/07/2025;JLF;
01/01/2049;0;0;current;;;;673;24/10/2024;JLF;
14/01/2049;0;0;compute_energy;;;;112;03/04/2025;JLF;
15/01/2049;0;0;chlorophyll;;;;674;02/04/2025;JLF;
20/01/2049;0;0;microNekton;;;;674;01/07/2025;JLF;
01/02/2049;0;0;current;;;;675;24/10/2024;JLF;
15/02/2049;0;0;chlorophyll;;;;676;02/04/2025;JLF;
20/02/2049;0;0;microNekton;;;;676;01/07/2025;JLF;
01/03/2049;0;0;current;;;;677;24/10/2024;JLF;
15/03/2049;0;0;chlorophyll;;;;678;02/04/2025;JLF;
20/03/2049;0;0;microNekton;;;;678;01/07/2025;JLF;
01/04/2049;0;0;current;;;;679;24/10/2024;JLF;
14/04/2049;0;0;compute_energy;;;;113;03/04/2025;JLF;
15/04/2049;0;0;chlorophyll;;;;680;02/04/2025;JLF;
20/04/2049;0;0;microNekton;;;;680;01/07/2025;JLF;
01/05/2049;0;0;current;;;;681;24/10/2024;JLF;
15/05/2049;0;0;chlorophyll;;;;682;02/04/2025;JLF;
20/05/2049;0;0;microNekton;;;;682;01/07/2025;JLF;
01/06/2049;0;0;current;;;;683;24/10/2024;JLF;
15/06/2049;0;0;chlorophyll;;;;684;02/04/2025;JLF;
20/06/2049;0;0;microNekton;;;;684;01/07/2025;JLF;
01/07/2049;0;0;current;;;;685;24/10/2024;JLF;
14/07/2049;0;0;compute_energy;;;;114;03/04/2025;JLF;
15/07/2049;0;0;chlorophyll;;;;686;02/04/2025;JLF;
20/07/2049;0;0;microNekton;;;;686;01/07/2025;JLF;
01/08/2049;0;0;current;;;;687;24/10/2024;JLF;
15/08/2049;0;0;chlorophyll;;;;688;02/04/2025;JLF;
20/08/2049;0;0;microNekton;;;;688;01/07/2025;JLF;
01/09/2049;0;0;current;;;;689;24/10/2024;JLF;
15/09/2049;0;0;chlorophyll;;;;690;02/04/2025;JLF;
20/09/2049;0;0;microNekton;;;;690;01/07/2025;JLF;
01/10/2049;0;0;current;;;;691;24/10/2024;JLF;
14/10/2049;0;0;compute_energy;;;;115;03/04/2025;JLF;
15/10/2049;0;0;chlorophyll;;;;692;02/04/2025;JLF;
20/10/2049;0;0;microNekton;;;;692;01/07/2025;JLF;
01/11/2049;0;0;current;;;;693;24/10/2024;JLF;
15/11/2049;0;0;chlorophyll;;;;694;02/04/2025;JLF;
20/11/2049;0;0;microNekton;;;;694;01/07/2025;JLF;
01/12/2049;0;0;current;;;;695;24/10/2024;JLF;
15/12/2049;0;0;chlorophyll;;;;696;02/04/2025;JLF;
20/12/2049;0;0;microNekton;;;;696;01/07/2025;JLF;
01/01/2050;0;0;current;;;;697;24/10/2024;JLF;
14/01/2050;0;0;compute_energy;;;;116;03/04/2025;JLF;
15/01/2050;0;0;chlorophyll;;;;698;02/04/2025;JLF;
20/01/2050;0;0;microNekton;;;;698;01/07/2025;JLF;
01/02/2050;0;0;current;;;;699;24/10/2024;JLF;
15/02/2050;0;0;chlorophyll;;;;700;02/04/2025;JLF;
20/02/2050;0;0;microNekton;;;;700;01/07/2025;JLF;
01/03/2050;0;0;current;;;;701;24/10/2024;JLF;
15/03/2050;0;0;chlorophyll;;;;702;02/04/2025;JLF;
20/03/2050;0;0;microNekton;;;;702;01/07/2025;JLF;
01/04/2050;0;0;current;;;;703;24/10/2024;JLF;
14/04/2050;0;0;compute_energy;;;;117;03/04/2025;JLF;
15/04/2050;0;0;chlorophyll;;;;704;02/04/2025;JLF;
20/04/2050;0;0;microNekton;;;;704;01/07/2025;JLF;
01/05/2050;0;0;current;;;;705;24/10/2024;JLF;
15/05/2050;0;0;chlorophyll;;;;706;02/04/2025;JLF;
20/05/2050;0;0;microNekton;;;;706;01/07/2025;JLF;
01/06/2050;0;0;current;;;;707;24/10/2024;JLF;
15/06/2050;0;0;chlorophyll;;;;708;02/04/2025;JLF;
20/06/2050;0;0;microNekton;;;;708;01/07/2025;JLF;
01/07/2050;0;0;current;;;;709;24/10/2024;JLF;
14/07/2050;0;0;compute_energy;;;;118;03/04/2025;JLF;
15/07/2050;0;0;chlorophyll;;;;710;02/04/2025;JLF;
20/07/2050;0;0;microNekton;;;;710;01/07/2025;JLF;
01/08/2050;0;0;current;;;;711;24/10/2024;JLF;
15/08/2050;0;0;chlorophyll;;;;712;02/04/2025;JLF;
20/08/2050;0;0;microNekton;;;;712;01/07/2025;JLF;
01/09/2050;0;0;current;;;;713;24/10/2024;JLF;
15/09/2050;0;0;chlorophyll;;;;714;02/04/2025;JLF;
20/09/2050;0;0;microNekton;;;;714;01/07/2025;JLF;
01/10/2050;0;0;current;;;;715;24/10/2024;JLF;
14/10/2050;0;0;compute_energy;;;;119;03/04/2025;JLF;
15/10/2050;0;0;chlorophyll;;;;716;02/04/2025;JLF;
20/10/2050;0;0;microNekton;;;;716;01/07/2025;JLF;
01/11/2050;0;0;current;;;;717;24/10/2024;JLF;
15/11/2050;0;0;chlorophyll;;;;718;02/04/2025;JLF;
20/11/2050;0;0;microNekton;;;;718;01/07/2025;JLF;
01/12/2050;0;0;current;;;;719;24/10/2024;JLF;
15/12/2050;0;0;chlorophyll;;;;720;02/04/2025;JLF;
20/12/2050;0;0;microNekton;;;;720;01/07/2025;JLF;
01/01/2051;0;0;current;;;;721;24/10/2024;JLF;
14/01/2051;0;0;compute_energy;;;;120;03/04/2025;JLF;
15/01/2051;0;0;chlorophyll;;;;722;02/04/2025;JLF;
20/01/2051;0;0;microNekton;;;;722;01/07/2025;JLF;
01/02/2051;0;0;current;;;;723;24/10/2024;JLF;
15/02/2051;0;0;chlorophyll;;;;724;02/04/2025;JLF;
20/02/2051;0;0;microNekton;;;;724;01/07/2025;JLF;
01/03/2051;0;0;current;;;;725;24/10/2024;JLF;
15/03/2051;0;0;chlorophyll;;;;726;02/04/2025;JLF;
20/03/2051;0;0;microNekton;;;;726;01/07/2025;JLF;
01/04/2051;0;0;current;;;;727;24/10/2024;JLF;
14/04/2051;0;0;compute_energy;;;;121;03/04/2025;JLF;
15/04/2051;0;0;chlorophyll;;;;728;02/04/2025;JLF;
20/04/2051;0;0;microNekton;;;;728;01/07/2025;JLF;
01/05/2051;0;0;current;;;;729;24/10/2024;JLF;
15/05/2051;0;0;chlorophyll;;;;730;02/04/2025;JLF;
20/05/2051;0;0;microNekton;;;;730;01/07/2025;JLF;
01/06/2051;0;0;current;;;;731;24/10/2024;JLF;
15/06/2051;0;0;chlorophyll;;;;732;02/04/2025;JLF;
20/06/2051;0;0;microNekton;;;;732;01/07/2025;JLF;
01/07/2051;0;0;current;;;;733;24/10/2024;JLF;
14/07/2051;0;0;compute_energy;;;;122;03/04/2025;JLF;
15/07/2051;0;0;chlorophyll;;;;734;02/04/2025;JLF;
20/07/2051;0;0;microNekton;;;;734;01/07/2025;JLF;
01/08/2051;0;0;current;;;;735;24/10/2024;JLF;
15/08/2051;0;0;chlorophyll;;;;736;02/04/2025;JLF;
20/08/2051;0;0;microNekton;;;;736;01/07/2025;JLF;
01/09/2051;0;0;current;;;;737;24/10/2024;JLF;
15/09/2051;0;0;chlorophyll;;;;738;02/04/2025;JLF;
20/09/2051;0;0;microNekton;;;;738;01/07/2025;JLF;
01/10/2051;0;0;current;;;;739;24/10/2024;JLF;
14/10/2051;0;0;compute_energy;;;;123;03/04/2025;JLF;
15/10/2051;0;0;chlorophyll;;;;740;02/04/2025;JLF;
20/10/2051;0;0;microNekton;;;;740;01/07/2025;JLF;
01/11/2051;0;0;current;;;;741;24/10/2024;JLF;
15/11/2051;0;0;chlorophyll;;;;742;02/04/2025;JLF;
20/11/2051;0;0;microNekton;;;;742;01/07/2025;JLF;
01/12/2051;0;0;current;;;;743;24/10/2024;JLF;
15/12/2051;0;0;chlorophyll;;;;744;02/04/2025;JLF;
20/12/2051;0;0;microNekton;;;;744;01/07/2025;JLF;
01/01/2052;0;0;current;;;;745;24/10/2024;JLF;
14/01/2052;0;0;compute_energy;;;;124;03/04/2025;JLF;
15/01/2052;0;0;chlorophyll;;;;746;02/04/2025;JLF;
20/01/2052;0;0;microNekton;;;;746;01/07/2025;JLF;
01/02/2052;0;0;current;;;;747;24/10/2024;JLF;
15/02/2052;0;0;chlorophyll;;;;748;02/04/2025;JLF;
20/02/2052;0;0;microNekton;;;;748;01/07/2025;JLF;
01/03/2052;0;0;current;;;;749;24/10/2024;JLF;
15/03/2052;0;0;chlorophyll;;;;750;02/04/2025;JLF;
20/03/2052;0;0;microNekton;;;;750;01/07/2025;JLF;
01/04/2052;0;0;current;;;;751;24/10/2024;JLF;
14/04/2052;0;0;compute_energy;;;;125;03/04/2025;JLF;
15/04/2052;0;0;chlorophyll;;;;752;02/04/2025;JLF;
20/04/2052;0;0;microNekton;;;;752;01/07/2025;JLF;
01/05/2052;0;0;current;;;;753;24/10/2024;JLF;
15/05/2052;0;0;chlorophyll;;;;754;02/04/2025;JLF;
20/05/2052;0;0;microNekton;;;;754;01/07/2025;JLF;
01/06/2052;0;0;current;;;;755;24/10/2024;JLF;
15/06/2052;0;0;chlorophyll;;;;756;02/04/2025;JLF;
20/06/2052;0;0;microNekton;;;;756;01/07/2025;JLF;
01/07/2052;0;0;current;;;;757;24/10/2024;JLF;
14/07/2052;0;0;compute_energy;;;;126;03/04/2025;JLF;
15/07/2052;0;0;chlorophyll;;;;758;02/04/2025;JLF;
20/07/2052;0;0;microNekton;;;;758;01/07/2025;JLF;
01/08/2052;0;0;current;;;;759;24/10/2024;JLF;
15/08/2052;0;0;chlorophyll;;;;760;02/04/2025;JLF;
20/08/2052;0;0;microNekton;;;;760;01/07/2025;JLF;
01/09/2052;0;0;current;;;;761;24/10/2024;JLF;
15/09/2052;0;0;chlorophyll;;;;762;02/04/2025;JLF;
20/09/2052;0;0;microNekton;;;;762;01/07/2025;JLF;
01/10/2052;0;0;current;;;;763;24/10/2024;JLF;
14/10/2052;0;0;compute_energy;;;;127;03/04/2025;JLF;
15/10/2052;0;0;chlorophyll;;;;764;02/04/2025;JLF;
